CASE_ID,UNIQUE_CORRELATION_ID,CHARGE_ID,CASE_CREATED_DATE,CHARGE_DEGREE,CHARGE_LEVEL,CORRELATION_ID,DEF_PROSEC_PRETRIAL_DIVER_AGREE_DATE,DEF_STATUTE_CHAPTER_CODE,DEF_STATUTE_CHAPTER_GROUPING,DEF_STATUTE_SECTION,DEF_STATUTE_SUBSECTION,DEFENDANT_AGE,DEFENDANT_RACE_TYPE_DESC,DEFENDANT_SEX_TYPE_DESC,DEFENDANT_ETHNICITY_TYPE_DESC,DEFENDANT_ID,DRUG_TYPE_DESC,FINAL_ACTION_PROSECUTOR,FINAL_ACTION_DESC,FINAL_DECISION,OFFENSE_CODE,OFFENSE_FCIC_TYPE_DESC,OWNER_ORI,STATUTE,VICTIM_AGE,VICTIM_RACE_TYPE_DESC,VICTIM_SEX_TYPE_DESC,VICTIM_ETHNICITY_TYPE_DESC,VICTIM_ID,VICTIM_RELATIONSHIP_TO_OFFENDER_CODE,UCN_COUNTY_CODE,AGENCY_NAME,COUNTY_DESCRIPTION,STATE
1853868,fe5bbea0-8711-4ad5-967c-d65daa107402,6283094,08:01.8,Second Degree,Misdemeanor,fe5bbea0-8711-4ad5-967c-d65daa107402,,,,,,,Unknown,Unknown,Unknown,6344506,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852872,8d3e0206-0384-4c70-a3e5-024988a9f7fd,6281591,10:09.7,Second Degree,Misdemeanor,8d3e0206-0384-4c70-a3e5-024988a9f7fd,,,,,,,Unknown,Unknown,Unknown,6342508,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852688,d7ec35e9-510c-42ec-aafa-2e62437b4699,6281200,59:28.3,Second Degree,Misdemeanor,d7ec35e9-510c-42ec-aafa-2e62437b4699,,,,,,,Unknown,Unknown,Unknown,6342131,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853313,029089c5-cade-440f-b8bd-3cbeabb7f5ae,6282270,35:44.4,Second Degree,Misdemeanor,029089c5-cade-440f-b8bd-3cbeabb7f5ae,,,,,,,Unknown,Unknown,Unknown,6343399,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853778,8dd03889-11c1-4399-a7b9-37fc3d8378cf,6282954,02:45.9,Second Degree,Misdemeanor,8dd03889-11c1-4399-a7b9-37fc3d8378cf,,,,,,,Unknown,Unknown,Unknown,6344326,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853552,2eccaea1-8645-40ba-b094-5c69e929cfea,6282618,49:45.7,Second Degree,Misdemeanor,2eccaea1-8645-40ba-b094-5c69e929cfea,,,,,,,Unknown,Unknown,Unknown,6343876,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853687,cda1129c-2f41-4d1f-b36c-2896cdc0d1e9,6282820,57:24.0,Second Degree,Misdemeanor,cda1129c-2f41-4d1f-b36c-2896cdc0d1e9,,,,,,,Unknown,Unknown,Unknown,6344144,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853336,7ab909ff-0024-481f-a743-c401b7736b27,6282302,37:04.6,First Degree,Misdemeanor,7ab909ff-0024-481f-a743-c401b7736b27,,,,,,,Unknown,Unknown,Unknown,6343445,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853353,87c3c790-a4b5-43c6-89da-cd842dee4225,6282325,38:07.6,Second Degree,Misdemeanor,87c3c790-a4b5-43c6-89da-cd842dee4225,,,,,,,Unknown,Unknown,Unknown,6343479,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853818,75189de5-68b1-43de-85c2-968663ebe622,6283020,05:06.0,Second Degree,Misdemeanor,75189de5-68b1-43de-85c2-968663ebe622,,,,,,,Unknown,Unknown,Unknown,6344406,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853187,605d8d5a-4a65-4758-93ee-a3ab89c801e8,6282084,28:32.4,First Degree,Misdemeanor,605d8d5a-4a65-4758-93ee-a3ab89c801e8,,,,,,,Unknown,Unknown,Unknown,6343145,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852429,897eb006-451e-4690-9cb1-4e61aa165969,6280773,44:39.1,Second Degree,Misdemeanor,897eb006-451e-4690-9cb1-4e61aa165969,,,,,,,Unknown,Unknown,Unknown,6341599,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854234,7c040eb5-d17b-41c5-90d7-ac932c85752b,6283638,29:10.7,Second Degree,Misdemeanor,7c040eb5-d17b-41c5-90d7-ac932c85752b,,,,,,,Unknown,Unknown,Unknown,6345237,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852579,45aef6bc-48a7-4b69-8dbd-32cf1a03c310,6280991,52:54.3,Second Degree,Misdemeanor,45aef6bc-48a7-4b69-8dbd-32cf1a03c310,,,,,,,Unknown,Unknown,Unknown,6341891,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854159,5deec684-3003-453b-a31f-a8bf97cf558e,6283522,24:49.7,Second Degree,Misdemeanor,5deec684-3003-453b-a31f-a8bf97cf558e,,,,,,,Unknown,Unknown,Unknown,6345088,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852779,77bd324d-b270-405a-8f02-5a7dff5bf797,6281332,04:39.4,Second Degree,Misdemeanor,77bd324d-b270-405a-8f02-5a7dff5bf797,,,,,,,Unknown,Unknown,Unknown,6342314,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852981,9ffa06da-9cc6-47ef-8a27-977ccc765fa2,6281766,16:36.6,Third Degree,Felony,9ffa06da-9cc6-47ef-8a27-977ccc765fa2,,,,,,,Unknown,Unknown,Unknown,6342727,,C,Consolidated,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852745,f9731e1e-14bf-42f9-b6bb-ffb4902113d1,6281284,02:37.2,Second Degree,Misdemeanor,f9731e1e-14bf-42f9-b6bb-ffb4902113d1,,,,,,,Unknown,Unknown,Unknown,6342244,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853713,24de8206-c00e-4f71-8cc4-119676c0a5ba,6282857,58:58.1,Second Degree,Misdemeanor,24de8206-c00e-4f71-8cc4-119676c0a5ba,,,,,,,Unknown,Unknown,Unknown,6344196,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854080,d115a8dc-2729-4303-a682-da416cc77dbc,6283409,20:16.9,Second Degree,Misdemeanor,d115a8dc-2729-4303-a682-da416cc77dbc,,,,,,,Unknown,Unknown,Unknown,6344930,,R,Transferred to Another Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853378,1ef5104e-40b5-4554-9407-b13dda9f471c,6282358,39:32.0,Second Degree,Misdemeanor,1ef5104e-40b5-4554-9407-b13dda9f471c,,,,,,,Unknown,Unknown,Unknown,6343529,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853693,8662d27b-9ef8-4224-96e7-d773eaab460e,6282826,57:44.8,Second Degree,Misdemeanor,8662d27b-9ef8-4224-96e7-d773eaab460e,,,,,,,Unknown,Unknown,Unknown,6344156,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853907,91011606-4ed5-461b-9788-ea4e8ab070c3,6283160,10:19.2,Second Degree,Misdemeanor,91011606-4ed5-461b-9788-ea4e8ab070c3,,,,,,,Unknown,Unknown,Unknown,6344583,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853992,ffd4912f-e612-48a1-af21-113897d311f4,6283281,15:13.9,Second Degree,Misdemeanor,ffd4912f-e612-48a1-af21-113897d311f4,,,,,,,Unknown,Unknown,Unknown,6344753,,N,Filed Pending Court,00:00.0,5406,Nonmoving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854058,30a87632-1f15-4647-b140-43870c714e3a,6283379,19:01.5,Second Degree,Misdemeanor,30a87632-1f15-4647-b140-43870c714e3a,,,,,,,Unknown,Unknown,Unknown,6344886,,N,Filed Pending Court,00:00.0,5406,Nonmoving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854852,a59310a6-9f65-405b-bdf9-d40da82cb93c,6284785,05:10.8,Second Degree,Misdemeanor,a59310a6-9f65-405b-bdf9-d40da82cb93c,,,,,,,Unknown,Unknown,Unknown,6346472,,N,Filed Pending Court,00:00.0,5503,Drugs-Health Or Safety,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853013,ce7335b3-501e-4ee9-9e1a-0969b2b473aa,6281809,18:32.0,Second Degree,Misdemeanor,ce7335b3-501e-4ee9-9e1a-0969b2b473aa,,,,,,,Unknown,Unknown,Unknown,6342791,,Z,No Action,00:00.0,5503,Drugs-Health Or Safety,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853557,c8f67699-322e-4ca4-8853-2061f40f8b30,6282627,50:06.5,Third Degree,Felony,c8f67699-322e-4ca4-8853-2061f40f8b30,,,,,,,Unknown,Unknown,Unknown,6343886,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853680,1b1edd27-65a3-414a-8d40-7a014e7d030d,6282811,56:59.7,First Degree,Misdemeanor,1b1edd27-65a3-414a-8d40-7a014e7d030d,,,,,,,Unknown,Unknown,Unknown,6344130,,L,Dropped or Abandoned,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853430,a3467b4a-3b46-420b-a491-edd59bbb84c2,6282436,42:33.7,First Degree,Misdemeanor,a3467b4a-3b46-420b-a491-edd59bbb84c2,,,,,,,Unknown,Unknown,Unknown,6343633,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853463,eb185e3d-ca73-4fc9-a4a3-401016a50520,6282484,44:22.8,First Degree,Misdemeanor,eb185e3d-ca73-4fc9-a4a3-401016a50520,,,,,,,Unknown,Unknown,Unknown,6343698,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852731,b672ce1a-de6d-4181-85ac-74ed705a69b4,6281264,01:51.6,First Degree,Misdemeanor,b672ce1a-de6d-4181-85ac-74ed705a69b4,,,,,,,Unknown,Unknown,Unknown,6342215,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854023,bcbf4916-a3c1-4830-99ca-d8053106c1a8,6283322,16:59.5,First Degree,Misdemeanor,bcbf4916-a3c1-4830-99ca-d8053106c1a8,,,,,,,Unknown,Unknown,Unknown,6344816,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854157,73097efe-1f82-47cd-b21f-7e26c7e5c1f1,6283520,24:42.9,First Degree,Misdemeanor,73097efe-1f82-47cd-b21f-7e26c7e5c1f1,,,,,,,Unknown,Unknown,Unknown,6345084,,L,Dropped or Abandoned,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854618,c78044ad-94ec-40e9-a29f-bcdf85263443,6284324,51:37.9,First Degree,Misdemeanor,c78044ad-94ec-40e9-a29f-bcdf85263443,,,,,,,Unknown,Unknown,Unknown,6346006,,R,Transferred to Another Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853216,90bebf04-b910-4830-8f65-ea30871b8b91,6282127,30:08.8,Second Degree,Misdemeanor,90bebf04-b910-4830-8f65-ea30871b8b91,,,,,,,Unknown,Unknown,Unknown,6343203,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853635,97db1329-e20a-4a12-8798-6d9b93950d08,6282752,54:35.9,First Degree,Misdemeanor,97db1329-e20a-4a12-8798-6d9b93950d08,,,,,,,Unknown,Unknown,Unknown,6344042,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853481,e53a56d7-b73a-4a30-802a-7c0735d74e18,6282506,45:34.0,First Degree,Misdemeanor,e53a56d7-b73a-4a30-802a-7c0735d74e18,,,,,,,Unknown,Unknown,Unknown,6343734,,L,Dropped or Abandoned,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854368,be39141a-b639-4193-b98e-43374c10776f,6283945,37:07.4,First Degree,Misdemeanor,be39141a-b639-4193-b98e-43374c10776f,,,,,,,Unknown,Unknown,Unknown,6345505,,L,Dropped or Abandoned,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853725,81fa0d77-704c-4514-9bc3-caf06014f6f1,6282873,59:40.0,First Degree,Misdemeanor,81fa0d77-704c-4514-9bc3-caf06014f6f1,,,,,,,Unknown,Unknown,Unknown,6344220,,L,Dropped or Abandoned,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852654,f2f3e0da-7a5c-4609-8867-f465fdab8940,6281088,57:25.5,First Degree,Misdemeanor,f2f3e0da-7a5c-4609-8867-f465fdab8940,,,,,,,Unknown,Unknown,Unknown,6342041,,L,Dropped or Abandoned,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853502,6673a18d-8a6d-424c-a8dc-6e4e1b05d15f,6282539,46:47.7,First Degree,Misdemeanor,6673a18d-8a6d-424c-a8dc-6e4e1b05d15f,,,,,,,Unknown,Unknown,Unknown,6343776,,L,Dropped or Abandoned,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852448,56328bfc-4ad3-47e6-81b8-4fb52b626272,6280802,45:43.1,First Degree,Misdemeanor,56328bfc-4ad3-47e6-81b8-4fb52b626272,,,,,,,Unknown,Unknown,Unknown,6341637,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852393,b805d0d1-a62a-48a3-bc0d-c8f58d3e99b6,6280702,42:32.4,First Degree,Misdemeanor,b805d0d1-a62a-48a3-bc0d-c8f58d3e99b6,,,,,,,Unknown,Unknown,Unknown,6341525,,Z,No Action,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853144,43596060-79fc-4360-99d0-820e10f9cd30,6282021,26:16.7,First Degree,Misdemeanor,43596060-79fc-4360-99d0-820e10f9cd30,,,,,,,Unknown,Unknown,Unknown,6343062,,L,Dropped or Abandoned,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853103,a18d7e9f-812a-49e0-aed7-5926a265aa9e,6281955,23:53.8,First Degree,Misdemeanor,a18d7e9f-812a-49e0-aed7-5926a265aa9e,,,,,,,Unknown,Unknown,Unknown,6342978,,N,Filed Pending Court,00:00.0,5707,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852213,ce8ba39d-2a4a-4c18-91f3-d66ee9274c8c,6280435,32:09.8,Third Degree,Felony,ce8ba39d-2a4a-4c18-91f3-d66ee9274c8c,,,,,,,Unknown,Unknown,Unknown,6341164,,N,Filed Pending Court,00:00.0,4814,Flee/Elude Police,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852317,2830014a-08e9-410f-930f-023c79b0ec62,6280586,38:03.2,Third Degree,Felony,2830014a-08e9-410f-930f-023c79b0ec62,,,,,,,Unknown,Unknown,Unknown,6341372,,N,Filed Pending Court,00:00.0,4814,Flee/Elude Police,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852409,8aba574b-3e81-4f7a-bb24-f8c6e2f2176a,6280736,43:28.9,Third Degree,Felony,8aba574b-3e81-4f7a-bb24-f8c6e2f2176a,,,,,,,Unknown,Unknown,Unknown,6341557,,N,Filed Pending Court,00:00.0,4814,Flee/Elude Police,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853768,2991b61a-093f-4628-9afd-c0fe5a7d4f40,6282941,02:11.1,Second Degree,Felony,2991b61a-093f-4628-9afd-c0fe5a7d4f40,,,,,,,Unknown,Unknown,Unknown,6344306,,N,Filed Pending Court,00:00.0,4814,Flee/Elude Police,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853570,0bb8d8bd-ff2e-44a2-9c23-35f81bea3f65,6282658,50:52.7,Third Degree,Felony,0bb8d8bd-ff2e-44a2-9c23-35f81bea3f65,,,,,,,Unknown,Unknown,Unknown,6343912,,N,Filed Pending Court,00:00.0,4814,Flee/Elude Police,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854045,cd5a01c4-196e-41f2-bef8-1d8aa2835a14,6283360,18:16.3,Third Degree,Felony,cd5a01c4-196e-41f2-bef8-1d8aa2835a14,,,,,,,Unknown,Unknown,Unknown,6344860,,N,Filed Pending Court,00:00.0,4814,Flee/Elude Police,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854738,c675bfd8-1939-4549-8fa3-70fe79dc5f0b,6284612,58:29.0,Second Degree,Felony,c675bfd8-1939-4549-8fa3-70fe79dc5f0b,,,,,,,Unknown,Unknown,Unknown,6346244,,N,Filed Pending Court,00:00.0,4814,Flee/Elude Police,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853554,ec780a22-5825-41bc-93ad-1cde49e2eade,6282622,49:55.9,Second Degree,Misdemeanor,ec780a22-5825-41bc-93ad-1cde49e2eade,,,,,,,Unknown,Unknown,Unknown,6343880,,N,Filed Pending Court,00:00.0,5316,Disorderly Intoxication,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1852736,e9215323-9112-4a1a-836a-5754e2617a57,6281272,02:08.7,Second Degree,Misdemeanor,e9215323-9112-4a1a-836a-5754e2617a57,,,,,,,Unknown,Unknown,Unknown,6342225,,L,Dropped or Abandoned,00:00.0,5316,Disorderly Intoxication,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853599,21bbdd63-4e8c-47e2-bbd3-ff42e2132f58,6282708,52:30.1,Second Degree,Misdemeanor,21bbdd63-4e8c-47e2-bbd3-ff42e2132f58,,,,,,,Unknown,Unknown,Unknown,6343970,,N,Filed Pending Court,00:00.0,5401,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853487,3a442900-2064-4db0-9fcd-6a834e1facf2,6282515,45:55.0,Not Applicable,Not Applicable,3a442900-2064-4db0-9fcd-6a834e1facf2,,,,,,,Unknown,Unknown,Unknown,6343746,,L,Dropped or Abandoned,00:00.0,8500,County Ordinance Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853859,dcd50982-c7df-4c2f-8946-6dfd1d16513f,6283084,07:26.7,Not Applicable,Not Applicable,dcd50982-c7df-4c2f-8946-6dfd1d16513f,,,,,,,Unknown,Unknown,Unknown,6344488,,Z,No Action,00:00.0,8500,County Ordinance Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854933,4be4376e-adc6-4283-bfc4-4b4d7b79a843,6284905,09:45.4,Not Applicable,Not Applicable,4be4376e-adc6-4283-bfc4-4b4d7b79a843,,,,,,,Unknown,Unknown,Unknown,6346635,,L,Dropped or Abandoned,00:00.0,8500,County Ordinance Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854263,167bbdfa-8e9a-4128-9d1b-3e74617d75a8,6283687,30:55.1,Not Applicable,Not Applicable,167bbdfa-8e9a-4128-9d1b-3e74617d75a8,,,,,,,Unknown,Unknown,Unknown,6345295,,L,Dropped or Abandoned,00:00.0,8500,County Ordinance Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854599,1faae922-d49f-4353-a8ed-3a908761beb3,6284297,50:31.1,Second Degree,Misdemeanor,1faae922-d49f-4353-a8ed-3a908761beb3,,,,,,,Unknown,Unknown,Unknown,6345968,,N,Filed Pending Court,00:00.0,5401,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853989,c72ffe0b-56ea-4daf-81e9-4adfc64e2c95,6283276,15:03.1,Second Degree,Misdemeanor,c72ffe0b-56ea-4daf-81e9-4adfc64e2c95,,,,,,,Unknown,Unknown,Unknown,6344747,,N,Filed Pending Court,00:00.0,5401,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854502,28b1342e-34d1-473b-b5fc-9b8842b2d51f,6284146,44:46.8,Second Degree,Misdemeanor,28b1342e-34d1-473b-b5fc-9b8842b2d51f,,,,,,,Unknown,Unknown,Unknown,6345774,,N,Filed Pending Court,00:00.0,5401,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854452,13b6964b-0b25-43b2-ae43-965e1ecd100c,6284063,42:00.7,Second Degree,Misdemeanor,13b6964b-0b25-43b2-ae43-965e1ecd100c,,,,,,,Unknown,Unknown,Unknown,6345672,,N,Filed Pending Court,00:00.0,5401,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1854914,be3bbee5-ffce-4c00-b70c-aa08676cb371,6284879,08:34.6,Second Degree,Misdemeanor,be3bbee5-ffce-4c00-b70c-aa08676cb371,,,,,,,Unknown,Unknown,Unknown,6346597,,N,Filed Pending Court,00:00.0,5401,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
1853091,071ffe59-2415-4f71-a8de-45067d92dd24,6281937,23:11.8,Second Degree,Misdemeanor,071ffe59-2415-4f71-a8de-45067d92dd24,,,,,,,Unknown,Unknown,Unknown,6342952,,N,Filed Pending Court,00:00.0,5401,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
